player_id,year,vote_type,ballots,votes,pct,inducted,dropped
vaughar01,1960,bbwaa,269,10,3.7,,
ruelmu01,1960,bbwaa,269,9,3.3,,
crosefr01,1960,bbwaa,269,8,3.0,,
derripa01,1960,bbwaa,269,8,3.0,,
duganjo01,1960,bbwaa,269,8,3.0,,
ferrewe01,1960,bbwaa,269,8,3.0,,
reisepe01,1960,bbwaa,269,8,3.0,,
brechha01,1960,bbwaa,269,7,2.6,,
groveor01,1960,bbwaa,269,7,2.6,,
hermaba01,1960,bbwaa,269,7,2.6,,
kellech01,1960,bbwaa,269,7,2.6,,
moorete01,1960,bbwaa,269,7,2.6,,
grovele01,1960,bbwaa,269,6,2.2,,
hackst01,1960,bbwaa,269,6,2.2,,
lindsfr01,1960,bbwaa,269,6,2.2,,
lombaer01,1960,bbwaa,269,6,2.2,,
millebi02,1960,bbwaa,269,6,2.2,,
newsobo01,1960,bbwaa,269,6,2.2,,
wilsoji01,1960,bbwaa,269,6,2.2,,
bergmo01,1960,bbwaa,269,5,1.9,,
bishoma01,1960,bbwaa,269,5,1.9,,
kellyge01,1960,bbwaa,269,5,1.9,,
bridgto01,1960,bbwaa,269,4,1.5,,
dimagdo01,1960,bbwaa,269,4,1.5,,
luquedo01,1960,bbwaa,269,4,1.5,,
stephri01,1960,bbwaa,269,4,1.5,,
uhlege01,1960,bbwaa,269,4,1.5,,
warnelo01,1960,bbwaa,269,4,1.5,,
whiteha01,1960,bbwaa,269,4,1.5,,
bluegos01,1960,bbwaa,269,3,1.1,,
camildo01,1960,bbwaa,269,3,1.1,,
fonsele01,1960,bbwaa,269,3,1.1,,
higgipi01,1960,bbwaa,269,3,1.1,,
kinerra01,1960,bbwaa,269,3,1.1,,
kressre01,1960,bbwaa,269,3,1.1,,
ofarrbo01,1960,bbwaa,269,3,1.1,,
rowesc01,1960,bbwaa,269,3,1.1,,
sewellu01,1960,bbwaa,269,3,1.1,,
stanked01,1960,bbwaa,269,3,1.1,,
whiteea01,1960,bbwaa,269,3,1.1,,
edwarha01,1960,bbwaa,269,2,0.7,,
elliobo01,1960,bbwaa,269,2,0.7,,
gonzami01,1960,bbwaa,269,2,0.7,,
hallabi01,1960,bbwaa,269,2,0.7,,
holmeto01,1960,bbwaa,269,2,0.7,,
lavagco01,1960,bbwaa,269,2,0.7,,
leonadu02,1960,bbwaa,269,2,0.7,,
marbefi01,1960,bbwaa,269,2,0.7,,
mcmanma01,1960,bbwaa,269,2,0.7,,
mungova01,1960,bbwaa,269,2,0.7,,
quinnja01,1960,bbwaa,269,2,0.7,,
rootch01,1960,bbwaa,269,2,0.7,,
sherdbi01,1960,bbwaa,269,2,0.7,,
adamssp01,1960,bbwaa,269,1,0.4,,
bartedi01,1960,bbwaa,269,1,0.4,,
bladera01,1960,bbwaa,269,1,0.4,,
casege01,1960,bbwaa,269,1,0.4,,
coopemo01,1960,bbwaa,269,1,0.4,,
cramedo01,1960,bbwaa,269,1,0.4,,
crowdal01,1960,bbwaa,269,1,0.4,,
danniha01,1960,bbwaa,269,1,0.4,,
ferreri01,1960,bbwaa,269,1,0.4,,
grohhe01,1960,bbwaa,269,1,0.4,,
haasmu01,1960,bbwaa,269,1,0.4,,
hargrbu01,1960,bbwaa,269,1,0.4,,
jossad01,1960,bbwaa,269,1,0.4,,
kammwi01,1960,bbwaa,269,1,0.4,,
keltnke01,1960,bbwaa,269,1,0.4,,
leachfr01,1960,bbwaa,269,1,0.4,,
loberha01,1960,bbwaa,269,1,0.4,,
moseswa01,1960,bbwaa,269,1,0.4,,
nichobi01,1960,bbwaa,269,1,0.4,,
olearch01,1960,bbwaa,269,1,0.4,,
peskyjo01,1960,bbwaa,269,1,0.4,,
roepr01,1960,bbwaa,269,1,0.4,,
sistisi01,1960,bbwaa,269,1,0.4,,
suhrgu01,1960,bbwaa,269,1,0.4,,
tebbebi01,1960,bbwaa,269,1,0.4,,
walberu01,1960,bbwaa,269,1,0.4,,
zachato01,1960,bbwaa,269,1,0.4,,
fellebo01,1962,bbwaa,160,150,93.8,1,
robinja02,1962,bbwaa,160,124,77.5,1,
ricesa01,1962,bbwaa,160,81,50.6,,
ruffire01,1962,bbwaa,160,72,45.0,,
rixeyep01,1962,bbwaa,160,49,30.6,,
applilu01,1962,bbwaa,160,48,30.0,,
rizzuph01,1962,bbwaa,160,44,27.5,,
grimebu01,1962,bbwaa,160,43,26.9,,
wilsoha01,1962,bbwaa,160,39,24.4,,
medwijo01,1962,bbwaa,160,34,21.3,,
cuyleki01,1962,bbwaa,160,31,19.4,,
faberre01,1962,bbwaa,160,30,18.8,,
bottoji01,1962,bbwaa,160,20,12.5,,
gomezle01,1962,bbwaa,160,20,12.5,,
hoytwa01,1962,bbwaa,160,18,11.3,,
kleinch01,1962,bbwaa,160,18,11.3,,
marioma01,1962,bbwaa,160,16,10.0,,
manushe01,1962,bbwaa,160,15,9.4,,
reynoal01,1962,bbwaa,160,15,9.4,,
gosligo01,1962,bbwaa,160,14,8.8,,
mizejo01,1962,bbwaa,160,14,8.8,,
odoulle01,1962,bbwaa,160,13,8.1,,
boudrlo01,1962,bbwaa,160,12,7.5,,
lopezal01,1962,bbwaa,160,11,6.9,,
doerrbo01,1962,bbwaa,160,10,6.3,,
lazzeto01,1962,bbwaa,160,8,5.0,,
hafeych01,1962,bbwaa,160,7,4.4,,
hardeme01,1962,bbwaa,160,7,4.4,,
lindsfr01,1962,bbwaa,160,7,4.4,,
combsea01,1962,bbwaa,160,6,3.8,,
dykesji01,1962,bbwaa,160,6,3.8,,
martipe01,1962,bbwaa,160,6,3.8,,
vaughar01,1962,bbwaa,160,6,3.8,,
whiteea01,1962,bbwaa,160,6,3.8,,
kinerra01,1962,bbwaa,160,5,3.1,,
lombaer01,1962,bbwaa,160,5,3.1,,
vandejo01,1962,bbwaa,160,5,3.1,,
waltebu01,1962,bbwaa,160,5,3.1,,
wanerll01,1962,bbwaa,160,5,3.1,,
gordojo01,1962,bbwaa,160,4,2.5,,
hermabi01,1962,bbwaa,160,4,2.5,,
newhoha01,1962,bbwaa,160,4,2.5,,
wilsoji01,1962,bbwaa,160,4,2.5,,
averiea01,1962,bbwaa,160,3,1.9,,
haineje01,1962,bbwaa,160,3,1.9,,
henrito01,1962,bbwaa,160,3,1.9,,
newsobo01,1962,bbwaa,160,3,1.9,,
cavarph01,1962,bbwaa,160,2,1.3,,
chandsp01,1962,bbwaa,160,2,1.3,,
dimagdo01,1962,bbwaa,160,2,1.3,,
grimmch01,1962,bbwaa,160,2,1.3,,
jonesfi01,1962,bbwaa,160,2,1.3,,
marbefi01,1962,bbwaa,160,2,1.3,,
warnelo01,1962,bbwaa,160,2,1.3,,
bridgto01,1962,bbwaa,160,1,0.6,,
casege01,1962,bbwaa,160,1,0.6,,
coxbi02,1962,bbwaa,160,1,0.6,,
cramedo01,1962,bbwaa,160,1,0.6,,
durocle01,1962,bbwaa,160,1,0.6,,
elliobo01,1962,bbwaa,160,1,0.6,,
ferrewe01,1962,bbwaa,160,1,0.6,,
fitzsfr01,1962,bbwaa,160,1,0.6,,
hutchfr01,1962,bbwaa,160,1,0.6,,
jackstr01,1962,bbwaa,160,1,0.6,,
kellech01,1962,bbwaa,160,1,0.6,,
kellyge01,1962,bbwaa,160,1,0.6,,
mccorfr01,1962,bbwaa,160,1,0.6,,
moorete01,1962,bbwaa,160,1,0.6,,
raschvi01,1962,bbwaa,160,1,0.6,,
roepr01,1962,bbwaa,160,1,0.6,,
rolfere01,1962,bbwaa,160,1,0.6,,
sainjo01,1962,bbwaa,160,1,0.6,,
schumha02,1962,bbwaa,160,1,0.6,,
sewellu01,1962,bbwaa,160,1,0.6,,
sewelri01,1962,bbwaa,160,1,0.6,,
stephri01,1962,bbwaa,160,1,0.6,,
walkedi02,1962,bbwaa,160,1,0.6,,
wrighgl01,1962,bbwaa,160,1,0.6,,
yorkru01,1962,bbwaa,160,1,0.6,,
applilu01,1964,bbwaa,201,142,70.6,,
ruffire01,1964,bbwaa,201,141,70.1,,
camparo01,1964,bbwaa,201,115,57.2,,
medwijo01,1964,bbwaa,201,108,53.7,,
reesepe01,1964,bbwaa,201,73,36.3,,
boudrlo01,1964,bbwaa,201,68,33.8,,
lopezal01,1964,bbwaa,201,57,28.4,,
kleinch01,1964,bbwaa,201,56,27.9,,
mizejo01,1964,bbwaa,201,54,26.9,,
hardeme01,1964,bbwaa,201,51,25.4,,
vandejo01,1964,bbwaa,201,51,25.4,,
marioma01,1964,bbwaa,201,50,24.9,,
wanerll01,1964,bbwaa,201,47,23.4,,
rizzuph01,1964,bbwaa,201,45,22.4,,
reynoal01,1964,bbwaa,201,35,17.4,,
waltebu01,1964,bbwaa,201,35,17.4,,
kellge01,1964,bbwaa,201,33,16.4,,
lombaer01,1964,bbwaa,201,33,16.4,,
kinerra01,1964,bbwaa,201,31,15.4,,
gordojo01,1964,bbwaa,201,30,14.9,,
hermabi01,1964,bbwaa,201,26,12.9,,
newhoha01,1964,bbwaa,201,26,12.9,,
doerrbo01,1964,bbwaa,201,24,11.9,,
lemonbo01,1964,bbwaa,201,24,11.9,,
cavarph01,1964,bbwaa,201,22,10.9,,
martipe01,1964,bbwaa,201,19,9.5,,
newsobo01,1964,bbwaa,201,17,8.5,,
vaughar01,1964,bbwaa,201,17,8.5,,
bridgto01,1964,bbwaa,201,15,7.5,,
durocle01,1964,bbwaa,201,15,7.5,,
moorete01,1964,bbwaa,201,14,7.0,,
henrito01,1964,bbwaa,201,13,6.5,,
maglisa01,1964,bbwaa,201,13,6.5,,
warnelo01,1964,bbwaa,201,13,6.5,,
cramedo01,1964,bbwaa,201,12,6.0,,
dimagdo01,1964,bbwaa,201,12,6.0,,
kellech01,1964,bbwaa,201,12,6.0,,
hutchfr01,1964,bbwaa,201,10,5.0,,
schumha02,1964,bbwaa,201,10,5.0,,
yorkru01,1964,bbwaa,201,10,5.0,,
raschvi01,1964,bbwaa,201,8,4.0,,
chandsp01,1964,bbwaa,201,6,3.0,,
mccorfr01,1964,bbwaa,201,6,3.0,,
walkedi02,1964,bbwaa,201,6,3.0,,
elliobo01,1964,bbwaa,201,4,2.0,,
truckvi01,1964,bbwaa,201,4,2.0,,
kindeel01,1964,bbwaa,201,3,1.5,,
sainjo01,1964,bbwaa,201,3,1.5,,
casege01,1964,bbwaa,201,2,1.0,,
houttar01,1964,bbwaa,201,2,1.0,,
westrwe01,1964,bbwaa,201,2,1.0,,
gromest01,1964,bbwaa,201,1,0.5,,
kuzavbo01,1964,bbwaa,201,1,0.5,,
miksied01,1964,bbwaa,201,1,0.5,,
northro01,1964,bbwaa,201,1,0.5,,
sewelri01,1964,bbwaa,201,1,0.5,,
smallro01,1964,bbwaa,201,1,0.5,,
troutdi01,1964,bbwaa,201,1,0.5,,
applilu01,1964,run-off,201,189,94.0,1,
ruffire01,1964,run-off,201,184,91.5,,
camparo01,1964,run-off,201,138,68.7,,
medwijo01,1964,run-off,201,130,64.7,,
reesepe01,1964,run-off,201,47,23.4,,
boudrlo01,1964,run-off,201,43,21.4,,
lopezal01,1964,run-off,201,34,16.9,,
vandejo01,1964,run-off,201,20,10.0,,
kleinch01,1964,run-off,201,18,9.0,,
marioma01,1964,run-off,201,17,8.5,,
hardeme01,1964,run-off,201,14,7.0,,
mizejo01,1964,run-off,201,12,6.0,,
wanerll01,1964,run-off,201,12,6.0,,
rizzuph01,1964,run-off,201,11,5.5,,
hermabi01,1964,run-off,201,9,4.5,,
lombaer01,1964,run-off,201,9,4.5,,
kellge01,1964,run-off,201,8,4.0,,
waltebu01,1964,run-off,201,8,4.0,,
reynoal01,1964,run-off,201,6,3.0,,
vaughar01,1964,run-off,201,6,3.0,,
doerrbo01,1964,run-off,201,5,2.5,,
martipe01,1964,run-off,201,5,2.5,,
kinerra01,1964,run-off,201,3,1.5,,
lemonbo01,1964,run-off,201,3,1.5,,
newhoha01,1964,run-off,201,3,1.5,,
durocle01,1964,run-off,201,2,1.0,,
bridgto01,1964,run-off,201,1,0.5,,
cavarph01,1964,run-off,201,1,0.5,,
gordojo01,1964,run-off,201,1,0.5,,
newsobo01,1964,run-off,201,1,0.5,,
willite01,1966,bbwaa,302,282,93.4,1,
ruffire01,1966,bbwaa,302,208,68.9,,
camparo01,1966,bbwaa,302,197,65.2,,
medwijo01,1966,bbwaa,302,187,61.9,,
boudrlo01,1966,bbwaa,302,115,38.1,,
lopezal01,1966,bbwaa,302,109,36.1,,
slaugen01,1966,bbwaa,302,100,33.1,,
reesepe01,1966,bbwaa,302,95,31.5,,
marioma01,1966,bbwaa,302,86,28.5,,
mizejo01,1966,bbwaa,302,81,26.8,,
kinerra01,1966,bbwaa,302,74,24.5,,
vandejo01,1966,bbwaa,302,72,23.8,,
reynoal01,1966,bbwaa,302,60,19.9,,
waltebu01,1966,bbwaa,302,56,18.5,,
rizzuph01,1966,bbwaa,302,54,17.9,,
vaughar01,1966,bbwaa,302,36,11.9,,
hardeme01,1966,bbwaa,302,34,11.3,,
lombaer01,1966,bbwaa,302,34,11.3,,
newhoha01,1966,bbwaa,302,32,10.6,,
gordojo01,1966,bbwaa,302,31,10.3,,
doerrbo01,1966,bbwaa,302,30,9.9,,
kellge01,1966,bbwaa,302,29,9.6,,
hermabi01,1966,bbwaa,302,28,9.3,,
newsobo01,1966,bbwaa,302,25,8.3,,
lemonbo01,1966,bbwaa,302,21,7.0,,
vernomi01,1966,bbwaa,302,20,6.6,,
darkal01,1966,bbwaa,302,17,5.6,,
bridgto01,1966,bbwaa,302,16,5.3,,
thomsbo01,1966,bbwaa,302,12,4.0,,
cavarph01,1966,bbwaa,302,9,3.0,,
dobyla01,1966,bbwaa,302,7,2.3,,
newcodo01,1966,bbwaa,302,7,2.3,,
erskica01,1966,bbwaa,302,6,2.0,,
heganji01,1966,bbwaa,302,5,1.7,,
mcdougi01,1966,bbwaa,302,5,1.7,,
hattogr01,1966,bbwaa,302,4,1.3,,
lockmwh01,1966,bbwaa,302,4,1.3,,
sauerha01,1966,bbwaa,302,4,1.3,,
ennisde01,1966,bbwaa,302,3,1.0,,
furilca01,1966,bbwaa,302,2,0.7,,
grissma01,1966,bbwaa,302,2,0.7,,
martimo01,1966,bbwaa,302,2,0.7,,
pafkoan01,1966,bbwaa,302,2,0.7,,
ricede01,1966,bbwaa,302,2,0.7,,
adamsbo03,1966,bbwaa,302,1,0.3,,
carrach01,1966,bbwaa,302,1,0.3,,
hearnji01,1966,bbwaa,302,1,0.3,,
hemusso01,1966,bbwaa,302,1,0.3,,
portebo01,1966,bbwaa,302,1,0.3,,
medwijo01,1967,bbwaa,292,212,72.6,,
ruffire01,1967,bbwaa,292,212,72.6,,
camparo01,1967,bbwaa,292,204,69.9,,
boudrlo01,1967,bbwaa,292,143,49.0,,
kinerra01,1967,bbwaa,292,124,42.5,,
slaugen01,1967,bbwaa,292,123,42.1,,
lopezal01,1967,bbwaa,292,114,39.0,,
marioma01,1967,bbwaa,292,90,30.8,,
mizejo01,1967,bbwaa,292,89,30.5,,
reesepe01,1967,bbwaa,292,89,30.5,,
vandejo01,1967,bbwaa,292,87,29.8,,
reynoal01,1967,bbwaa,292,77,26.4,,
rizzuph01,1967,bbwaa,292,71,24.3,,
gordojo01,1967,bbwaa,292,66,22.6,,
waltebu01,1967,bbwaa,292,65,22.3,,
newhoha01,1967,bbwaa,292,62,21.2,,
hermabi01,1967,bbwaa,292,59,20.2,,
hardeme01,1967,bbwaa,292,52,17.8,,
vaughar01,1967,bbwaa,292,46,15.8,,
lombaer01,1967,bbwaa,292,43,14.7,,
kellge01,1967,bbwaa,292,40,13.7,,
darkal01,1967,bbwaa,292,38,13.0,,
doerrbo01,1967,bbwaa,292,35,12.0,,
lemonbo01,1967,bbwaa,292,35,12.0,,
bauerha01,1967,bbwaa,292,23,7.9,,
newsobo01,1967,bbwaa,292,19,6.5,,
newcodo01,1967,bbwaa,292,18,6.2,,
cavarph01,1967,bbwaa,292,15,5.1,,
vernomi01,1967,bbwaa,292,14,4.8,,
dobyla01,1967,bbwaa,292,10,3.4,,
thomsbo01,1967,bbwaa,292,10,3.4,,
kluszte01,1967,bbwaa,292,9,3.1,,
mcdougi01,1967,bbwaa,292,4,1.4,,
jenseja01,1967,bbwaa,292,3,1.0,,
moorete01,1967,bbwaa,292,3,1.0,,
ennisde01,1967,bbwaa,292,2,0.7,,
furilca01,1967,bbwaa,292,2,0.7,,
heganji01,1967,bbwaa,292,2,0.7,,
torgeea01,1967,bbwaa,292,2,0.7,,
valoel01,1967,bbwaa,292,2,0.7,,
courtcl01,1967,bbwaa,292,1,0.3,,
dropowa01,1967,bbwaa,292,1,0.3,,
garvene01,1967,bbwaa,292,1,0.3,,
hattogr01,1967,bbwaa,292,1,0.3,,
hearnji01,1967,bbwaa,292,1,0.3,,
martibi02,1967,bbwaa,292,1,0.3,,
pafkoan01,1967,bbwaa,292,1,0.3,,
ruffire01,1967,run-off,306,266,86.9,1,
medwijo01,1967,run-off,306,248,81.0,,
camparo01,1967,run-off,306,170,55.6,,
boudrlo01,1967,run-off,306,68,22.2,,
lopezal01,1967,run-off,306,50,16.3,,
slaugen01,1967,run-off,306,48,15.7,,
kinerra01,1967,run-off,306,41,13.4,,
vandejo01,1967,run-off,306,35,11.4,,
lombaer01,1967,run-off,306,25,8.2,,
waltebu01,1967,run-off,306,24,7.8,,
marioma01,1967,run-off,306,22,7.2,,
reynoal01,1967,run-off,306,19,6.2,,
vaughar01,1967,run-off,306,19,6.2,,
reesepe01,1967,run-off,306,16,5.2,,
doerrbo01,1967,run-off,306,15,4.9,,
hardeme01,1967,run-off,306,14,4.6,,
hermabi01,1967,run-off,306,14,4.6,,
mizejo01,1967,run-off,306,14,4.6,,
rizzuph01,1967,run-off,306,14,4.6,,
gordojo01,1967,run-off,306,13,4.2,,
newhoha01,1967,run-off,306,13,4.2,,
kellge01,1967,run-off,306,11,3.6,,
bauerha01,1967,run-off,306,9,2.9,,
darkal01,1967,run-off,306,7,2.3,,
lemonbo01,1967,run-off,306,7,2.3,,
newsobo01,1967,run-off,306,6,2.0,,
cavarph01,1967,run-off,306,4,1.3,,
newcodo01,1967,run-off,306,2,0.7,,
vernomi01,1967,run-off,306,2,0.7,,
dobyla01,1967,run-off,306,1,0.3,,
thomsbo01,1967,run-off,306,1,0.3,,
medwijo01,1968,bbwaa,283,240,84.8,1,
camparo01,1968,bbwaa,283,205,72.4,,
boudrlo01,1968,bbwaa,283,146,51.6,,
slaugen01,1968,bbwaa,283,129,45.6,,
kinerra01,1968,bbwaa,283,118,41.7,,
mizejo01,1968,bbwaa,283,103,36.4,,
reynoal01,1968,bbwaa,283,95,33.6,,
marioma01,1968,bbwaa,283,89,31.4,,
vaughar01,1968,bbwaa,283,82,29.0,,
reesepe01,1968,bbwaa,283,81,28.6,,
vandejo01,1968,bbwaa,283,79,27.9,,
gordojo01,1968,bbwaa,283,77,27.2,,
rizzuph01,1968,bbwaa,283,74,26.1,,
newhoha01,1968,bbwaa,283,67,23.7,,
waltebu01,1968,bbwaa,283,67,23.7,,
doerrbo01,1968,bbwaa,283,48,17.0,,
kellge01,1968,bbwaa,283,47,16.6,,
lemonbo01,1968,bbwaa,283,47,16.6,,
darkal01,1968,bbwaa,283,36,12.7,,
moorete01,1968,bbwaa,283,33,11.7,,
cavarph01,1968,bbwaa,283,23,8.1,,
henrito01,1968,bbwaa,283,22,7.8,,
newsobo01,1968,bbwaa,283,22,7.8,,
vernomi01,1968,bbwaa,283,22,7.8,,
crosefr01,1968,bbwaa,283,15,5.3,,
kluszte01,1968,bbwaa,283,14,4.9,,
thomsbo01,1968,bbwaa,283,13,4.6,,
kellech01,1968,bbwaa,283,11,3.9,,
maglisa01,1968,bbwaa,283,11,3.9,,
erskica01,1968,bbwaa,283,9,3.2,,
newcodo01,1968,bbwaa,283,9,3.2,,
coopewa01,1968,bbwaa,283,8,2.8,,
dimagdo01,1968,bbwaa,283,8,2.8,,
sainjo01,1968,bbwaa,283,7,2.5,,
ashburi01,1968,bbwaa,283,6,2.1,,
rowesc01,1968,bbwaa,283,6,2.1,,
walkedi02,1968,bbwaa,283,6,2.1,,
blackew01,1968,bbwaa,283,5,1.8,,
leonadu02,1968,bbwaa,283,5,1.8,,
mcdougi01,1968,bbwaa,283,4,1.4,,
moseswa01,1968,bbwaa,283,4,1.4,,
brechha01,1968,bbwaa,283,3,1.1,,
jenseja01,1968,bbwaa,283,3,1.1,,
mccorfr01,1968,bbwaa,283,3,1.1,,
galanau01,1968,bbwaa,283,2,0.7,,
lopated01,1968,bbwaa,283,2,0.7,,
roepr01,1968,bbwaa,283,2,0.7,,
raschvi01,1968,bbwaa,283,1,0.4,,
musiast01,1969,bbwaa,340,317,93.2,1,
camparo01,1969,bbwaa,340,270,79.4,1,
boudrlo01,1969,bbwaa,340,218,64.1,,
kinerra01,1969,bbwaa,340,137,40.3,,
slaugen01,1969,bbwaa,340,128,37.6,,
mizejo01,1969,bbwaa,340,116,34.1,,
marioma01,1969,bbwaa,340,112,32.9,,
reynoal01,1969,bbwaa,340,98,28.8,,
gordojo01,1969,bbwaa,340,97,28.5,,
vandejo01,1969,bbwaa,340,95,27.9,,
wynnea01,1969,bbwaa,340,95,27.9,,
reesepe01,1969,bbwaa,340,89,26.2,,
hodgegi01,1969,bbwaa,340,82,24.1,,
newhoha01,1969,bbwaa,340,82,24.1,,
rizzuph01,1969,bbwaa,340,78,22.9,,
schoere01,1969,bbwaa,340,65,19.1,,
doerrbo01,1969,bbwaa,340,62,18.2,,
kellge01,1969,bbwaa,340,60,17.6,,
lemonbo01,1969,bbwaa,340,56,16.5,,
henrito01,1969,bbwaa,340,50,14.7,,
darkal01,1969,bbwaa,340,48,14.1,,
cavarph01,1969,bbwaa,340,37,10.9,,
newsobo01,1969,bbwaa,340,32,9.4,,
vernomi01,1969,bbwaa,340,21,6.2,,
waltebu01,1969,bbwaa,340,20,5.9,,
rowesc01,1969,bbwaa,340,17,5.0,,
kellech01,1969,bbwaa,340,14,4.1,,
dimagdo01,1969,bbwaa,340,13,3.8,,
blackew01,1969,bbwaa,340,11,3.2,,
kluszte01,1969,bbwaa,340,11,3.2,,
ashburi01,1969,bbwaa,340,10,2.9,,
walkedi02,1969,bbwaa,340,9,2.6,,
sainjo01,1969,bbwaa,340,8,2.4,,
minosmi01,1969,bbwaa,340,6,1.8,,
thomsbo01,1969,bbwaa,340,6,1.8,,
coopewa01,1969,bbwaa,340,5,1.5,,
erskica01,1969,bbwaa,340,4,1.2,,
leonadu02,1969,bbwaa,340,4,1.2,,
moseswa01,1969,bbwaa,340,4,1.2,,
coopemo01,1969,bbwaa,340,3,0.9,,
mcdougi01,1969,bbwaa,340,3,0.9,,
newcodo01,1969,bbwaa,340,3,0.9,,
raschvi01,1969,bbwaa,340,3,0.9,,
brechha01,1969,bbwaa,340,2,0.6,,
lopated01,1969,bbwaa,340,2,0.6,,
jenseja01,1969,bbwaa,340,1,0.3,,
boudrlo01,1970,bbwaa,300,232,77.3,1,
kinerra01,1970,bbwaa,300,167,55.7,,
hodgegi01,1970,bbwaa,300,145,48.3,,
wynnea01,1970,bbwaa,300,140,46.7,,
slaugen01,1970,bbwaa,300,133,44.3,,
mizejo01,1970,bbwaa,300,126,42.0,,
marioma01,1970,bbwaa,300,120,40.0,,
reesepe01,1970,bbwaa,300,97,32.3,,
schoere01,1970,bbwaa,300,97,32.3,,
kellge01,1970,bbwaa,300,90,30.0,,
reynoal01,1970,bbwaa,300,89,29.7,,
vandejo01,1970,bbwaa,300,88,29.3,,
newhoha01,1970,bbwaa,300,80,26.7,,
gordojo01,1970,bbwaa,300,79,26.3,,
rizzuph01,1970,bbwaa,300,79,26.3,,
doerrbo01,1970,bbwaa,300,75,25.0,,
lemonbo01,1970,bbwaa,300,75,25.0,,
henrito01,1970,bbwaa,300,62,20.7,,
darkal01,1970,bbwaa,300,55,18.3,,
cavarph01,1970,bbwaa,300,51,17.0,,
snidedu01,1970,bbwaa,300,51,17.0,,
waltebu01,1970,bbwaa,300,29,9.7,,
dimagdo01,1970,bbwaa,300,15,5.0,,
blackew01,1970,bbwaa,300,14,4.7,,
newsobo01,1970,bbwaa,300,12,4.0,,
ashburi01,1970,bbwaa,300,11,3.7,,
vernomi01,1970,bbwaa,300,10,3.3,,
coopewa01,1970,bbwaa,300,9,3.0,,
sainjo01,1970,bbwaa,300,9,3.0,,
kluszte01,1970,bbwaa,300,8,2.7,,
kellech01,1970,bbwaa,300,7,2.3,,
shantbo01,1970,bbwaa,300,7,2.3,,
leonadu02,1970,bbwaa,300,5,1.7,,
moseswa01,1970,bbwaa,300,5,1.7,,
newcodo01,1970,bbwaa,300,5,1.7,,
piercbi02,1970,bbwaa,300,5,1.7,,
thomsbo01,1970,bbwaa,300,4,1.3,,
brechha01,1970,bbwaa,300,3,1.0,,
galanau01,1970,bbwaa,300,3,1.0,,
erskica01,1970,bbwaa,300,2,0.7,,
furilca01,1970,bbwaa,300,2,0.7,,
wertzvi01,1970,bbwaa,300,2,0.7,,
jenseja01,1970,bbwaa,300,1,0.3,,
lopated01,1970,bbwaa,300,1,0.3,,
mcdougi01,1970,bbwaa,300,1,0.3,,
roepr01,1970,bbwaa,300,1,0.3,,
berrayo01,1971,bbwaa,360,242,67.2,,
wynnea01,1971,bbwaa,360,240,66.7,,
kinerra01,1971,bbwaa,360,212,58.9,,
hodgegi01,1971,bbwaa,360,180,50.0,,
slaugen01,1971,bbwaa,360,165,45.8,,
mizejo01,1971,bbwaa,360,157,43.6,,
reesepe01,1971,bbwaa,360,127,35.3,,
marioma01,1971,bbwaa,360,123,34.2,,
schoere01,1971,bbwaa,360,123,34.2,,
reynoal01,1971,bbwaa,360,110,30.6,,
kellge01,1971,bbwaa,360,105,29.2,,
vandejo01,1971,bbwaa,360,98,27.2,,
newhoha01,1971,bbwaa,360,94,26.1,,
rizzuph01,1971,bbwaa,360,92,25.6,,
lemonbo01,1971,bbwaa,360,90,25.0,,
snidedu01,1971,bbwaa,360,89,24.7,,
cavarph01,1971,bbwaa,360,83,23.1,,
doerrbo01,1971,bbwaa,360,78,21.7,,
darkal01,1971,bbwaa,360,54,15.0,,
foxne01,1971,bbwaa,360,39,10.8,,
newsobo01,1971,bbwaa,360,17,4.7,,
dimagdo01,1971,bbwaa,360,15,4.2,,
kellech01,1971,bbwaa,360,14,3.9,,
vernomi01,1971,bbwaa,360,12,3.3,,
sainjo01,1971,bbwaa,360,11,3.1,,
ashburi01,1971,bbwaa,360,10,2.8,,
haddiha01,1971,bbwaa,360,10,2.8,,
kluszte01,1971,bbwaa,360,9,2.5,,
newcodo01,1971,bbwaa,360,8,2.2,,
brechha01,1971,bbwaa,360,7,1.9,,
coopewa01,1971,bbwaa,360,7,1.9,,
moseswa01,1971,bbwaa,360,7,1.9,,
piercbi02,1971,bbwaa,360,7,1.9,,
furilca01,1971,bbwaa,360,5,1.4,,
shantbo01,1971,bbwaa,360,5,1.4,,
lopated01,1971,bbwaa,360,4,1.1,,
mcdougi01,1971,bbwaa,360,4,1.1,,
sievero01,1971,bbwaa,360,4,1.1,,
thomsbo01,1971,bbwaa,360,4,1.1,,
erskica01,1971,bbwaa,360,3,0.8,,
leonadu02,1971,bbwaa,360,3,0.8,,
roepr01,1971,bbwaa,360,3,0.8,,
jenseja01,1971,bbwaa,360,2,0.6,,
moonwa01,1971,bbwaa,360,2,0.6,,
powervi01,1971,bbwaa,360,2,0.6,,
raschvi01,1971,bbwaa,360,2,0.6,,
wertzvi01,1971,bbwaa,360,2,0.6,,
brutobi01,1971,bbwaa,360,1,0.3,,
koufasa01,1972,bbwaa,396,344,86.9,1,
berrayo01,1972,bbwaa,396,339,85.6,1,
wynnea01,1972,bbwaa,396,301,76.0,1,
